Germany,DEU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,4.111548087,3.816052342,4.06916485,4.516556868,4.443546916,3.286009544,4.124604216,4.098005688,3.930295376,4.089076639,4.255596628,4.216325685,3.922526793,3.671062907,3.336983249,3.557979583,3.833603221,3.667459318,3.268585945,3.181959281,2.779073804,3.259867484,3.421711928,3.794708733,4.087730428,3.98717248,3.16727219,3.116723241,3.555728493,3.797222848,3.906778991,3.973509934,2.9358701,3.288469248,3.18902241,3.162160283,3.340734744,3.222516473,3.225779113,3.344010291,2.910109547,3.487954492,3.633491062,3.149349292,2.960682843,3.162160283,3.340734744,3.222516473,3.225779113,3.344010291,2.910109547,3.487954492,3.633491062,3.149349292,
Djibouti,DJI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Dominica,DMA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.172702624
Denmark,DNK,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0.128865979,0.116652085,0.125523013,0.131126045,0.131406045,0.117021795,0.099709935,0.112645705,0.113065895,0.11208668,0.166978698,0.130658349,0.153298165,0.132321807,0.10293714,0.094207842,0.098341755,0.117563235,0.100292155,0.107766916,0.068408811,0.091092459,0.082415965,0.081324856,0.081614887,0.035459669,0.042874873,0.065672658,0.079650565,0.083210829,0.07421347,0.08145188,0.045468324,0.066772183,0.063455278,0.050426432,0.071217825,0.07100721,0.052222192,0.054037363,0.048255698,0.055372789,0.037417609,0.04660701,0.06218261,0.050426432,0.071217825,0.07100721,0.052222192,0.054037363,0.048255698,0.055372789,0.037417609,0.04660701,2.960682843
Dominican Republic,DOM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,30.75157774,34.14344991,23.59750668,23.17636196,17.55756579,32.12669683,16.33237822,25.88726514,25.89118199,17.12707182,41.22436671,28.6888052,27.57406864,30.59166888,27.4011976,32.03143055,32.91872185,45.32967033,14.56221198,9.437533802,13.01668806,9.55025981,21.09097702,9.428621971,11.027935,13.04610733,9.19016031,10.96411916,14.01770486,8.903639277,7.209247833,8.699384747,11.93438521,16.30112137,17.62868194,15.23000414,13.9841513,11.46192624,12.89040318,11.74285146,11.74207162,12.94876264,12.72499864,8.968406749,6.366148345,15.23000414,13.9841513,11.46192624,12.89040318,11.74285146,11.74207162,12.94876264,12.72499864,8.968406749,
Algeria,DZA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,14.80484522,20.32019704,26.7997149,16.19947849,9.035812672,9.185360094,5.802415876,4.562043796,4.526364909,3.608030324,4.495210022,5.097914006,2.299862987,4.042210696,5.263157895,1.925891688,3.922339255,1.310325075,1.474810754,0.838301043,1.689247622,1.088264246,1.818275471,0.834884072,0.978950038,0.653626416,0.348885891,0.924254148,0.819970109,0.212498032,0.25915493,0.206163194,0.896148253,0.8032,1.636444051,0.618861069,0.607592214,0.703350234,0.794784551,0.380460926,0.980009371,1.083680332,0.551010185,0.395379969,0.210761941,0.618861069,0.607592214,0.703350234,0.794784551,0.380460926,0.980009371,1.083680332,0.551010185,0.395379969,
East Asia & Pacific (excluding high income),EAP,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,24.73753483,24.29833362,24.96767828,27.35345788,25.1615103,24.58472452,22.89099453,19.52488913,19.91814899,20.67109181,22.52466997,23.50656795,24.66339666,23.98735139,23.55391733,22.95218787,21.41111336,21.43535104,21.86786446,21.39741596,19.5359919,18.62355936,18.67046836,18.43608731,19.10565304,17.5751076,16.67852827,17.12452632,16.29635256,16.26763426,18.20485073,16.87529353,14.70346363,15.56555354,15.35449831,14.9328347,14.58063567,16.44299823,16.13401527,16.33148011,14.58242832,17.06090619,16.5316539,18.13579292,18.38755544,14.9328347,14.58063567,16.44299823,16.13401527,16.33148011,14.58242832,17.06090619,16.5316539,18.13579292,0.06218261
Early-demographic dividend,EAR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,26.70285252,26.16643376,26.23368332,26.56899843,26.71210878,27.55366006,27.82015775,28.62008177,27.71359805,26.7051074,26.84621761,25.24421266,23.72990204,23.73038256,22.91240721,23.00994794,22.3593907,23.32243357,22.16168794,24.54103729,23.99784531,23.6963241,23.77828693,23.42606511,22.49999304,21.96746597,21.248116,20.72727705,19.89896177,18.88780301,17.9346337,17.46801812,17.30768932,17.84586511,18.29617735,18.66323332,17.28295275,16.70074511,15.74658449,16.12901926,16.31057832,15.34218372,15.75470802,14.64318831,13.96931065,18.66323332,17.28295275,16.70074511,15.74658449,16.12901926,16.31057832,15.34218372,15.75470802,14.64318831,6.366148345
East Asia & Pacific,EAS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,23.58895952,22.17672296,18.5755433,21.63052593,21.09520927,19.70397581,17.24875898,15.7933491,16.72307251,17.33691715,18.00035335,17.61101851,17.76985981,16.11628169,16.77135668,16.560325,15.18990565,15.67409705,15.47671726,14.60955055,13.94346753,12.98301917,13.6122284,12.31042197,13.1278616,12.25455448,11.98965194,12.32665057,11.60288756,11.50346312,12.44253348,11.79830939,11.23139635,11.82807398,11.42532157,11.59700361,11.25011262,12.6132086,12.65150394,12.91312626,12.04533073,13.8040298,13.66646542,14.95630514,15.22208306,11.59700361,11.25011262,12.6132086,12.65150394,12.91312626,12.04533073,13.8040298,13.66646542,14.95630514,0.210761941
Europe & Central Asia (excluding high income),ECA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,14.59474271,15.33116596,16.38859613,18.28274799,19.96902989,20.1992904,19.66016337,19.65321747,20.53366051,20.09537278,19.0470698,18.82740712,18.62133172,17.91279011,19.8405658,19.03313706,18.38865389,17.15377867,16.137693,17.80543637,18.24862601,16.84304742,16.87168797,18.3727533,16.55171799,17.41688501,18.38865389,17.15377867,16.137693,17.80543637,18.24862601,16.84304742,16.87168797,18.3727533,16.55171799,18.38755544
Europe & Central Asia,ECS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,13.5668609,13.23508379,12.56871369,13.08699972,13.30633334,11.31091115,13.37644697,12.69197661,12.82852848,12.11780191,12.30198507,12.17201918,12.20378053,11.73864535,11.17825352,10.45213996,11.07801541,11.62498054,9.845658465,15.61249209,15.84336667,16.73208547,17.70175577,18.27633949,18.12160202,17.06251099,17.35015478,17.73448433,17.68273921,17.58866391,17.42202411,16.06685388,14.93272176,15.8080614,15.60127697,15.07720697,14.94813993,15.11104698,15.94642781,16.33154427,14.88551488,15.78553137,16.83443839,16.59694596,16.18090734,15.07720697,14.94813993,15.11104698,15.94642781,16.33154427,14.88551488,15.78553137,16.83443839,16.59694596,13.96931065
Ecuador,ECU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,41.9047619,39.83885407,34.63375796,35.84229391,38.57493857,32.50940355,25.39827037,30.3646833,23.18508829,25.86002372,21.13402062,21.62358058,39.99535208,71.27425044,71.93944713,80.04788508,84.88112927,85.55220706,85.87276824,78.5478028,72.77028965,69.1217343,78.39697747,80.61149312,61.22909005,67.92291221,63.05732484,59.74288338,69.62553357,71.70184697,63.99095023,63.29912517,62.19469946,57.57340376,54.30374753,50.65719361,55.19789885,60.0201945,49.66341752,44.26674868,54.19100467,53.56501948,47.45711706,47.13868433,50.70073558,50.65719361,55.19789885,60.0201945,49.66341752,44.26674868,54.19100467,53.56501948,47.45711706,47.13868433,15.22208306
"Egypt, Arab Rep.",EGY,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,63.02825706,64.14273281,63.60720454,66.81947173,65.43947571,65.61987537,63.94707048,61.51815182,56.7761194,51.75035641,47.93524167,46.39440113,37.93423239,33.16121037,27.53830504,27.73428162,22.87752675,22.73875695,23.94775385,23.50435441,22.34964782,21.23560576,21.93698217,22.25174428,21.94807692,20.955749,20.51584857,19.41047549,21.40156216,17.52812152,18.16719099,14.4175356,13.67786264,12.48186063,11.63308492,11.19949396,12.39520815,11.20421245,9.253956835,8.887163138,8.216967587,7.970090143,7.945254389,7.90393138,7.381152563,11.19949396,12.39520815,11.20421245,9.253956835,8.887163138,8.216967587,7.970090143,7.945254389,7.90393138,17.41688501
Euro area,EMU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,19.70674208,19.04544963,16.85022028,18.14178411,18.34524352,14.12050286,20.17945892,18.04028562,17.89754289,16.24639848,15.80838195,15.88056671,15.42060238,14.77080941,13.90532097,13.2415954,13.73757924,14.34346887,10.29959732,11.02451164,11.67892205,11.96705738,12.39059013,13.52857228,12.36058607,12.79867828,12.06744394,11.94262974,11.77673153,11.70639012,12.48575444,10.05611632,10.10619176,10.08527894,8.61909099,9.167791311,9.087827084,9.559159165,10.30654011,11.27436572,9.215732621,9.83692046,11.85224562,11.98908269,9.979026475,9.167791311,9.087827084,9.559159165,10.30654011,11.27436572,9.215732621,9.83692046,11.85224562,11.98908269,16.18090734
Eritrea,ERI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.70073558
Spain,ESP,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,51.66193066,52.22557609,38.21305842,38.17373495,31.74864187,23.45453527,42.75372482,40.95209995,44.31296142,27.05399813,19.94799811,23.19789262,23.44207735,26.65740945,24.90666072,20.66163396,20.64989518,25.43295041,13.14470109,16.84456966,17.6059296,12.07147415,15.71034296,17.54856994,13.93753472,22.94926888,18.37354016,17.57518408,11.08789965,12.79009239,17.54345317,8.846392711,15.7329789,11.23577635,6.354575135,8.782334513,9.047538588,7.513071664,9.048922633,14.18074551,10.49486679,6.989474114,13.09847395,14.2459147,10.12988135,8.782334513,9.047538588,7.513071664,9.048922633,14.18074551,10.49486679,6.989474114,13.09847395,14.2459147,7.381152563
Estonia,EST,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,0,0,0.008452371,0.01096852,0.03277972,0.023007017,0.021970779,0.032545021,0.046942847,0.048379294,0.058733701,0.082517977,0.070364724,0.127965351,0.213509317,0.215580598,0.143855323,0.172272354,0.264625272,0.364506208,0.208269053,0.232684402,0.350965154,0.195856874,0.216937169,0.259191706,0.143855323,0.172272354,0.264625272,0.364506208,0.208269053,0.232684402,0.350965154,0.195856874,0.216937169,9.979026475
Ethiopia,ETH,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,51.26475548,51.06382979,56.34517766,59.28449744,60.38062284,63.02083333,69.06077348,71.60493827,70.12779553,70.2467344,70.31900139,72.68170426,73.25581395,75.82417582,76.01351351,78.36065574,80.82959641,81.18586089,82.02502844,88.35274542,89.49545079,92.74778405,91.32321041,93.3149552,93.51669941,94.19837804,97.0260223,95.52329099,97.62773723,98.32735962,99.00596421,98.97260274,99.30313589,99.29105947,99.57820738,99.69409605,95.43276008,87.26502515,88.27655311,99.01606426,98.83207071,97.31296101,95.81705355,94.72411981,92.68947015,99.69409605,95.43276008,87.26502515,88.27655311,99.01606426,98.83207071,97.31296101,95.81705355,94.72411981,0
European Union,EUU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,20.41363153,19.8430826,18.33372329,19.08487883,19.04088901,15.19881641,19.61709399,18.10130519,18.23191804,16.81617838,16.51421396,16.10317379,15.9396169,15.44740356,14.82904656,13.64448101,14.47344653,14.97311495,11.91991302,12.62619779,12.9384614,13.54754249,13.89191507,14.10389362,13.68822184,13.28661489,13.41127126,13.57178644,13.36976249,13.36964118,13.85568913,11.5279118,10.89066052,11.26248517,10.65152624,10.58197534,10.46058451,11.01300601,11.72942517,12.62835704,10.55300291,11.37973127,12.72801011,13.0704362,11.67339285,10.58197534,10.46058451,11.01300601,11.72942517,12.62835704,10.55300291,11.37973127,12.72801011,13.0704362,10.12988135
Fragile and conflict affected situations,FCS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,37.33226718,37.93027723,35.00600676,40.12419179,40.76011822,42.23341414,41.86909673,37.89149538,35.89674946,31.01072272,29.65598512,28.39068333,27.26926967,27.89227879,28.15995663,28.32460706,30.25548585,31.43058585,32.53442377,34.45116128,36.8773772,38.13930699,38.22507962,38.05691724,36.35382292,36.11309162,36.49051131,36.86454817,37.6358438,38.36031155,36.38602219,35.70862227,36.44489804,38.08225882,40.68888988,40.04450469,39.8618041,38.28151122,38.2604141,36.15666205,37.55393035,36.72864988,36.31175695,35.53268796,33.47001467,40.04450469,39.8618041,38.28151122,38.2604141,36.15666205,37.55393035,36.72864988,36.31175695,35.53268796,0.259191706
Finland,FIN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,49.01526682,44.29521562,40.2842694,45.71314828,46.43307478,32.25089728,36.6185268,27.26407702,27.6992075,25.07178443,33.37407416,31.78627808,32.1800128,29.24901186,24.80690321,25.14716031,25.83236583,24.7986191,24.20982218,19.96984019,22.75894181,26.17063664,22.06322959,17.95950085,20.18427423,17.09598835,17.69688909,21.45025439,18.3998733,20.95004001,17.72816368,14.37662598,11.37371629,17.55489545,19.5290584,13.96394207,17.44968921,22.09939043,17.60257531,16.01755212,16.93174243,23.94370198,18.01647557,19.6742738,24.44567547,13.96394207,17.44968921,22.09939043,17.60257531,16.01755212,16.93174243,23.94370198,18.01647557,19.6742738,92.68947015
Fiji,FJI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.67339285
France,FRA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,31.34251744,28.51735679,26.12926557,30.08985962,32.43602059,23.58433281,36.26134474,30.22308696,27.6139544,27.01664931,26.18945688,25.33756123,23.50867927,20.35654403,18.07481448,17.3288072,18.72745337,19.60936059,11.55714264,12.91134447,12.75475408,14.99007632,13.81761893,16.60243619,14.8857596,12.9711682,12.72798044,12.24071789,13.91190572,12.40003438,13.61982519,10.90927154,10.49752094,10.47194528,9.012447261,9.887747791,10.21796432,11.19088892,10.74071492,11.11371027,8.050505504,10.48464427,12.46870305,11.26193545,9.661149897,9.887747791,10.21796432,11.19088892,10.74071492,11.11371027,8.050505504,10.48464427,12.46870305,11.26193545,33.47001467
Faroe Islands,FRO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.44567547
"Micronesia, Fed. Sts.",FSM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0,3.731343284,3.03030303,51.8134715,56.52173913,49.3902439,67.94582393,67.88990826,59.61538462,49.05660377,69.24369748,73.01349325,75.03429355,76.72955975,77.46806039,78.04054054,77.98882682,77.91208791,77.05479452,72.08588957,71.77664975,71.70191339,71.07107107,69.98123827,69.44688323,63.42668863,64.41082803,60.46165302,62.5753012,61.06463878,62.40227434,62.28070175,58.67014342,57.98701299,51.58831004,56.75675676,46.19377163,49.06695939,51.52838428,46.87338501,41.15629593,41.95933457,44.46564885,39.73973974,43.17968015,56.75675676,46.19377163,49.06695939,51.52838428,46.87338501,41.15629593,41.95933457,44.46564885,39.73973974,9.661149897
United Kingdom,GBR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.312970175,1.290496904,1.371236032,1.492646897,1.385206248,1.33973169,1.373655628,1.394600331,1.421420081,1.369727991,1.571032574,1.667427377,1.651866878,1.421917574,1.387762581,1.592089659,1.371484266,1.608443595,1.518829456,1.638683892,1.438920561,1.70066323,1.337416256,1.567268879,1.455085732,0.971335164,1.193940088,1.417418349,1.46091718,1.358530885,1.060758222,1.244685968,0.816003479,1.237738897,1.244733528,1.167424955,1.291952841,1.33591456,1.401341836,0.941930575,1.56062359,1.468100414,1.323307255,1.757567262,1.869745151,1.167424955,1.291952841,1.33591456,1.401341836,0.941930575,1.56062359,1.468100414,1.323307255,1.757567262,
Georgia,GEO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,55.20985136,57.1351601,58.31091985,63.1468197,61.42960813,63.80917341,83.48406846,84.41993578,83.06609308,83.84745542,78.93318966,79.89044255,93.24789858,91.1452514,87.36279607,85.8125774,72.93810896,81.82909265,84.72731575,86.6090208,92.52271829,77.39846969,74.50232078,82.22487325,80.36833478,78.03932429,72.93810896,81.82909265,84.72731575,86.6090208,92.52271829,77.39846969,74.50232078,82.22487325,80.36833478,
Ghana,GHA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,98.8111413,98.92761394,99.02813299,99.24555853,99.0220662,98.88651978,98.85264342,98.62178638,98.86848847,99.22888847,99.34895833,99.43650634,99.06687403,98.19868996,98.97282969,99.31849159,100,100,100,100,100,100,99.65151275,99.54173486,99.68933944,99.96982043,99.49172234,77.53036437,83.58667529,91.49937699,84.09466853,69.24240341,66.06596396,87.44825302,82.92575133,66.65480427,53.4107194,74.42335416,76.76936816,68.81085866,67.50892857,67.12408516,63.96550385,64.69952943,50.86589505,66.65480427,53.4107194,74.42335416,76.76936816,68.81085866,67.50892857,67.12408516,63.96550385,64.69952943,43.17968015
Gibraltar,GIB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.869745151
Guinea,GIN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.03932429
"Gambia, The",GMB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.86589505
Guinea-Bissau,GNB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Equatorial Guinea,GNQ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,22.9372081,20.40240835,15.00303705,15.62583222,12.5,10.53074035,10.12378193,14.19477435,16.13428649,15.03112171,14.56418587,15.30165005,9.756911145,11.53846154,10.11175198,11.5026312,9.240178156,7.134672215,5.553931599,5.086987779,8.670229136,5.918065816,5.983690379,6.43619524,8.54500109,10.25205725,8.967014691,8.048938935,9.296487499,6.912494151,3.950938277,5.190471777,8.230722736,7.943821944,8.442290541,9.745924658,4.131651544,5.264496439,8.796281141,13.00399184,6.778543906,7.245232101,11.11111111,8.891007687,11.76720312,9.745924658,4.131651544,5.264496439,8.796281141,13.00399184,6.778543906,7.245232101,11.11111111,8.891007687,
Grenada,GRD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,36.46563815,26.54761905,25.66079295,31.7721519,25.40250447,22.63195951,15.45574637,17.75407779,16.34958383,11.98770492,16.77344205,24.90613267,45.82172702,32.50327654,33.82173382,89.52811894,79.42028986,80.43478261,79.64728313,78.59103385,75.15310586,50.13860014,53.47705146,52.79483037,53.82653061,55.50281815,53.09709018,48.78815081,45.53347482,41.69973545,37.56189175,31.49733484,37.8592666,33.35066961,36.51385265,40.44819985,34.61626313,42.1541638,32.51906709,43.28123243,45.48524126,47.36506587,46.91532258,45.18173346,35.04250317,40.44819985,34.61626313,42.1541638,32.51906709,43.28123243,45.48524126,47.36506587,46.91532258,45.18173346,11.76720312
Guam,GUM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,22.19933652,21.49421275,19.92238958,21.83570579,21.46972391,19.17663724,18.5302295,19.04491282,19.15711811,18.57486742,18.56955921,19.20556895,19.4226132,18.4558552,17.69898318,17.37496763,16.41338279,15.78552244,14.58178895,14.78078542,14.92659371,14.59832504,15.02105843,14.23954007,14.69539022,14.58431456,14.44679981,13.71283437,13.36042016,13.0705121,12.34092086,12.35151618,11.96369026,11.83453915,11.68770713,11.67145427,11.24249398,11.57331248,11.99414457,11.54613939,11.83200074,11.8247811,12.08792727,12.04794899,11.58490431,11.67145427,11.24249398,11.57331248,11.99414457,11.54613939,11.83200074,11.8247811,12.08792727,12.04794899,35.04250317
"Hong Kong SAR, China",HKG,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Honduras,HND,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,61.89258312,71.86761229,73.86831276,77.07129094,74.07407407,70.58823529,68.16860465,85.24374177,87.07403055,86.31346578,83.09716599,80.80229226,73.15140845,73.19932998,93.5483871,96.94501018,97.21758486,97.23643808,97.60156632,98.27511859,98.55072464,93.55527102,88.1342701,77.81584582,61.32697947,66.48190414,66.48596939,56.31039531,62.11812627,61.88389923,49.02162719,39.23526547,38.38183422,28.87469085,30.66214528,34.55759599,34.94869771,34.98244007,42.21886792,45.44783828,36.78296093,36.00775194,33.92370572,32.37123663,26.10150586,34.55759599,34.94869771,34.98244007,42.21886792,45.44783828,36.78296093,36.00775194,33.92370572,32.37123663,
Heavily indebted poor countries (HIPC),HPC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,58.37706029,61.79974204,61.89333893,65.05957786,65.20858644,65.32549278,64.08007554,63.17579101,64.58802563,67.00349982,67.43266475,67.62367549,64.16043449,62.71809324,65.84836444,65.90755306,64.39371744,64.82792205,65.88400746,65.62807821,66.09426465,64.52651148,64.35752328,62.23210088,60.73042514,60.19422138,58.56431344,56.77174938,58.10020884,59.1399905,58.41745236,56.21973422,54.83429523,54.3944527,53.04272699,51.4997356,51.01158965,51.57801782,52.94704008,53.83351167,52.52918745,50.62299239,50.39128753,50.00132605,46.39806218,51.4997356,51.01158965,51.57801782,52.94704008,53.83351167,52.52918745,50.62299239,50.39128753,50.00132605,11.58490431
Croatia,HRV,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,45.43147208,65.77564031,48.85419007,47.57423672,61.95144192,61.26563174,70.37501119,57.1749536,52.57551947,56.46143176,57.29379384,56.22895623,46.05273514,41.37355973,54.88234871,53.88680401,51.20328097,37.46512555,45.23120257,55.41510845,61.67883212,44.76165066,45.66222977,61.81974618,67.03632033,56.86954974,51.20328097,37.46512555,45.23120257,55.41510845,61.67883212,44.76165066,45.66222977,61.81974618,67.03632033,0
Haiti,HTI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,32.92682927,74.52830189,68.85245902,83.44370861,86.86868687,85.85858586,73.68421053,77.55102041,69.28571429,70.06369427,66.93548387,62.05128205,47.93187348,47.39336493,48.97959184,71.78329571,64.77732794,73.27102804,70.60869565,76.54941374,70.94017094,75.88652482,75.27472527,82.91814947,51.11111111,44.95867769,33.05785124,46.15384615,58.02292264,51.73674589,47.64309764,47.53199269,47.6635514,47.53199269,47.6618705,47.54385965,32.90598291,37.24279835,28.71012483,30.15332198,12.83138918,20.09090909,13.36492891,8.712487899,7.996146435,47.54385965,32.90598291,37.24279835,28.71012483,30.15332198,12.83138918,20.09090909,13.36492891,8.712487899,26.10150586
Hungary,HUN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0.640256102,0.67389573,0.572465,0.42665262,0.796209457,0.74829932,0.636697718,0.540265435,0.595456585,0.4690903,0.691358025,0.641775984,0.601008143,0.688134433,0.578444544,0.548745724,0.568086322,0.578113776,0.534126635,0.625967084,0.647465207,0.498658671,0.504329333,0.480381919,0.479158093,0.589911656,0.610221205,0.416778704,0.478430958,0.505811145,0.510778525,0.536548939,0.500805389,0.608164234,0.56494015,0.518698235,0.525525526,0.532167395,0.634955999,0.503063873,0.616341375,0.614984842,0.703109527,1.024088187,0.771208226,0.518698235,0.525525526,0.532167395,0.634955999,0.503063873,0.616341375,0.614984842,0.703109527,1.024088187,46.39806218
IBRD only,IBD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,16.31131407,16.52963245,16.64727353,17.44818011,17.16434551,17.28117206,17.52773432,17.1935536,17.42973743,17.71756548,18.13968561,18.03449165,17.84644176,17.85247267,17.67746168,17.38554747,16.97670813,17.37663521,16.92796924,22.46852488,22.86685262,23.06560228,24.15423274,24.88114066,24.94520106,24.14972111,23.98319389,24.33327243,23.46374087,22.81354784,22.44434438,21.74847821,20.46926185,21.19873919,21.27514336,20.8167987,20.00140687,20.16536614,20.14391802,20.03792362,18.8886245,19.42569641,19.21400565,19.38419586,19.10005162,20.8167987,20.00140687,20.16536614,20.14391802,20.03792362,18.8886245,19.42569641,19.21400565,19.38419586,56.86954974
IDA & IBRD total,IBT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,17.09602629,17.47024422,17.56719609,18.52730631,18.23002068,18.43568614,18.6461121,18.24651346,18.52038232,18.69327556,19.06455838,18.89032911,18.57026276,18.52685232,18.35350669,18.0325226,17.52426839,17.91726516,17.4926743,23.4728064,23.85843289,24.03449429,25.04300305,25.77079791,25.69657784,24.89507622,24.64754741,24.95524228,24.14088977,23.46922034,23.127087,22.46422269,21.28435734,21.92013337,21.99163455,21.48544711,20.60187031,20.74667768,20.69486099,20.64547927,19.51051369,20.01672028,19.80008984,19.96108265,19.61902579,21.48544711,20.60187031,20.74667768,20.69486099,20.64547927,19.51051369,20.01672028,19.80008984,19.96108265,7.996146435
